天语（K-TOUCH） Q21C 电信2G 直板按键老人手机 超长待机学生备用 老年机 红色,139.00,1900+
易百年 EZ618F 联通3G4G 单卡 老人手机 老年机非智能功能机 学生手机 特色手机 黑色,265.00,2200+
小米5s Plus 大屏双摄手机 4GB+64GB 金色 全网通4G手机,1699.00,13万+
天语（K-Touch） R7 移动联通2G老人机老年手机 双卡双待 金色,129.00,2600+
天语（K-TOUCH）K6 移动/联通双4G  双卡双待(1G+16G) 智能老人手机 白色,249.00,2100+
爱心东东纽曼（Newman） N99三防老人手机移动/联通 电霸 双卡双待老人机 黑金色,99.00,1万+
华为（HUAWEI） 华为荣耀Play手机 幻夜黑 6G+128G尊享版,1838.00,6200+
美图（meitu） 美图M8s 手机 芭比粉 全网通(4G+64G)标准版,918.00,1100+
爱心东东纽曼（Newman） V98 移动电信版 三防直板按键老人手机 全网通老年手机 超长待机备用功能机 橙色,299.00,1100+
小米（MI） 红米S2 手机 灰色 全网通4+64G,908.00,2800+
小米（MI） 红米5 plus 手机 金色 全网通3GB+32GB,788.00,1.1万+
小米（MI） 红米6A 全面屏手机 老人手机 全网通（2G+16G）流沙金,518.00,2900+
华为（HUAWEI） 荣耀10青春版 手机全网通 渐变蓝 6G+128G,1899.00,500+
华为（HUAWEI） 畅享9plus手机 四摄超清全面屏大电池 幻夜黑 全网通（4G+128G）,1699.00,200+
华为（HUAWEI） Mate 10手机 香槟金 全网通（6G+128G）,2999.00,3100+
华为（HUAWEI） 荣耀10青春版 手机全网通 渐变蓝 6G+128G,1899.00,500+
华为（HUAWEI） 畅享9plus手机 四摄超清全面屏大电池 幻夜黑 全网通（4G+128G）,1699.00,200+
华为（HUAWEI） Mate 10手机 香槟金 全网通（6G+128G）,2999.00,3100+
华为（HUAWEI） 畅享9Plus手机8 宝石蓝 全网通 4GB+64GB,1399.00,300+
爱心东东华为（HUAWEI） 华为荣耀9i 手机 幻夜黑 全网通4GB+64GB,1068.00,3600+
爱心东东华为（HUAWEI） 荣耀畅玩7C手机 学生手机 铂光金 全网通(3G+32G),736.00,2200+
爱心东东华为（HUAWEI） 华为nova3i 手机 蓝楹紫 全网通(6G+128G),1999.00,4200+
OPPO A1 双卡双待全面屏拍照手机 3G+32G版 深海蓝,999.00,1万+
飞利浦（PHILIPS）E135X 陨石黑 超长待机 移动联通 翻盖老人手机 老年机,298.00,6500+
黑鲨 2代 游戏手机 Helo 全网通4G手机 极夜黑 8GB+128GB,3599.00,200+
爱心东东华为（HUAWEI） 荣耀9i 手机 幻夜黑 全网通(4G+64G),1078.00,900+
爱心东东华为（HUAWEI） Mate20 Pro 麒麟980全面屏徕卡三摄手机 翡冷翠 全网通 6+ 128GB,6288.00,60+
华为（HUAWEI） 荣耀8x全网通手机 魅海蓝 4G+64G 送蓝牙耳机,1399.00,1700+
华为（HUAWEI） 荣耀10 手机 GT游戏加速 幻影黑 6GB+128GB,2255.00,3800+
华为（HUAWEI） 华为Mate10 Pro 全面屏手机 宝石蓝 全网通(6G+64G)标准版,2628.00,2400+
黑莓（BlackBerry）KEYone 4G全网通 4GB+64GB 黑色 移动联通电信手机,2299.00,1.9万+
华为（HUAWEI） 荣耀 畅玩6 全网通4G智能手机 双卡双待 金色（2G+16G）,486.00,1.2万+
爱心东东OPPO R17 雾光金【直降400仅2799起】幻色渐变机身 6.4英寸水滴屏光感屏幕指纹拍照手机 R17雾光金(6G+128G),2799.00,100+
爱心东东飞利浦（PHILIPS） E255 2G移动联通 翻盖老人手机  大按键大字体大音量 学生备用功能机 曜石黑,258.00,600+
酷派（Coolpad） ART-T0 锋尚N2D 移动4G智能老人老年手机 双卡双待 金色 (2G RAM +16G ROM),299.00,100+
诺基亚（NOKIA） 8110 移动联通4G 直板按键 滑盖备用老人老年功能香蕉手机 双卡双待 黄色,469.00,1800+
天语（K-TOUCH）X71 移动/联通2G 直板按键 双卡双待 老人手机 学生备用功能机 金色,99.00,5.3万+
华为（HUAWEI） 畅享6S全网通4G智能手机 金色 全网通(3G RAM+32G ROM),698.00,200+
爱心东东华为（HUAWEI） P20 Pro 手机 极光色 全网通6GB+64G【华为官方直供】,4488.00,2300+
美图（meitu） M8全网通4G智能手机 月光白（4G+64G),888.00,2400+
华为（HUAWEI） nova2手机 极光蓝 移动全网通（4GB+64GB）,1195.00,2000+
OPPO K1【赠耳机+3期免息】半年碎屏险 拍照游戏屏下指纹手机A1升级R17同款屏手机 梵星蓝 6G+64G 官方标配,1799.00,2100+
魅族（MEIZU） 魅蓝 6T 手机 磨砂黑 全网通4G+64G,899.00,7700+
小米（MI） 小米8青春版 AI裸妆美颜 手机 梦幻蓝 全网通(4G+64G),1428.00,700+
小米（MI） 红米6A 移动联通电信全网通4G 老年智能手机 双卡双待 流沙金 (3G RAM+32G ROM),668.00,1600+
天语（K-TOUCH）X71 移动/联通2G 直板按键 双卡双待 老人手机 学生备用功能机 金色,99.00,5.3万+
华为（HUAWEI） 畅享6S全网通4G智能手机 金色 全网通(3G RAM+32G ROM),698.00,200+
爱心东东华为（HUAWEI） P20 Pro 手机 极光色 全网通6GB+64G【华为官方直供】,4488.00,2300+
美图（meitu） M8全网通4G智能手机 月光白（4G+64G),888.00,2400+
华为（HUAWEI） nova2手机 极光蓝 移动全网通（4GB+64GB）,1195.00,2000+
OPPO K1【赠耳机+3期免息】半年碎屏险 拍照游戏屏下指纹手机A1升级R17同款屏手机 梵星蓝 6G+64G 官方标配,1799.00,2100+
魅族（MEIZU） 魅蓝 6T 手机 磨砂黑 全网通4G+64G,899.00,7700+
小米（MI） 小米8青春版 AI裸妆美颜 手机 梦幻蓝 全网通(4G+64G),1428.00,700+
小米（MI） 红米6A 移动联通电信全网通4G 老年智能手机 双卡双待 流沙金 (3G RAM+32G ROM),668.00,1600+
爱心东东华为（HUAWEI） 华为P20手机 极光色 全网通(6GB+64GB),3387.00,700+
飞利浦（PHILIPS） E152Y 皇家蓝 移动联通2G直板按键老人手机 双卡双待 老年手机 学生备用功能机,179.00,2.3万+
爱心东东华为（HUAWEI） 华为 Mate RS 保时捷版 手机 玄黑 全网通 6GB+256GB,9288.00,200+
诺基亚（NOKIA） 105 手机 老人机 学生机 老人手机 经典 新款黑色,149.00,1.6万+
爱心东东纽曼（Newman） F9C 电信老年手机 翻盖老人手机 男 女 电信版老人机 宝石蓝,228.00,5100+
华为（HUAWEI） 荣耀Magic2 手机滑盖全面屏手机 渐变黑 全网通 8G+128G,4299.00,700+
魅族（MEIZU） 魅蓝6T 全面屏手机 曜石黑 全网通(3G+32G),678.00,300+
爱心东东华为（HUAWEI） nova3 麒麟970全面屏手机 亮黑色 全网通 6+128G,2387.00,90+
华为（HUAWEI） 荣耀7C 畅玩7C 全面屏手机 极光蓝 3GB+32GB,728.00,1.2万+
爱心东东华为（HUAWEI） 荣耀 畅玩7 全网通4g 全面屏老人手机 智能手机 金色 全网通(2G+16G),468.00,1200+
守护宝（上海中兴）K188  暮光黑 联通4G 直板按键 超长待机 老人手机 学生备用功能机,269.00,300+
华为（HUAWEI） Mate20 RS保时捷限量版手机【赠无线座充礼包】 玄黑 全网通（8+512G）,15058.00,30+
Apple 苹果 iPhone8 全网通4G手机 金色 64G 标配,4538.00,1.7万+
爱心东东诺亚信（NOAIN） 3310 老人手机 直板按键备用手机 移动联通2G 双卡双待 大字大声老人机 深蓝色,99.00,1万+
爱心东东SAMWEI VK360(长待机)老年手机 移动联通 老人机 男 直板键盘手机 黑色  老年版,79.00,1.9万+
乐丰（lephone） D1 老人手机 移动/联通直板学生备用老年机 双卡双待 红色,49.00,4400+
锤子（smartisan） 坚果3 手机 炭黑色 全网通4G+64G,1139.00,3800+
爱心东东OPPO 【3期免息】 K1手机 骁龙660 光感屏幕指纹解锁手机 6.4英寸水滴屏 双卡双待全网通 （6G+64G）梵星蓝,1799.00,1800+
爱心东东华为（HUAWEI） nova3i 全面屏手机 亮黑色 全网通6G+128G,1999.00,1000+
华为（HUAWEI） Mate10 Pro 4G手机20 宝石蓝 全网通 (6GB+128GB),2985.00,1500+
ivvi V1 全网通4G智能手机 移动电信联通双卡双待老人学生手机 5.5大屏 星光金,359.00,4400+
爱心东东OPPO 【3期免息】 K1手机 骁龙660 光感屏幕指纹解锁手机 6.4英寸水滴屏 双卡双待全网通 （6G+64G）梵星蓝,1799.00,1800+
爱心东东华为（HUAWEI） nova3i 全面屏手机 亮黑色 全网通6G+128G,1999.00,1000+
华为（HUAWEI） Mate10 Pro 4G手机20 宝石蓝 全网通 (6GB+128GB),2985.00,1500+
ivvi V1 全网通4G智能手机 移动电信联通双卡双待老人学生手机 5.5大屏 星光金,359.00,4400+
小米（MI） 红米6 pro 手机 曜石黑 全网通 4+64GB,1068.00,2300+
爱心东东360 N7 Pro 手机 玛瑙黑 全网通 6GB+128GB,1658.00,600+
爱心东东华为（HUAWEI） 荣耀7x 畅玩7X 手机 铂光金 (4GB+32GB)标配版,848.00,1200+
华为（HUAWEI） 荣耀9青春版 4G手机 幻夜黑 全网通 4GB+64GB,1399.00,7500+
诺基亚（NOKIA） 诺基亚 105 移动联通2G手机 新诺基亚105 黑色(单卡) 老人机 直板学生手机,149.00,6700+
华为（HUAWEI） 华为 畅享6S 移动联通电信 智能老人手机 双卡双待 银色 移动版全网通4G(3G RAM+32G ROM),699.00,1万+
爱心东东华为（HUAWEI） 华为nova3 手机 蓝楹紫 全网通(6G+128G),2398.90,1000+
爱心东东华为（HUAWEI） 荣耀Note10 GT游戏加速 手机 幻影蓝 全网通 6G+128G,2629.00,800+
守护宝（上海中兴）L610 暮光黑 直板横屏 舒适大按键 超长待机 电信2G 老人手机 学生备用功能机,238.00,4.8万+
酷派（Coolpad） 锋尚N2m MTS-T0 移动4G 智能老人手机 双卡双待 黑色 (1GB RAM+16GB ROM),268.00,5600+
爱心东东纽曼（Newman） C9S 移动老人手机双卡双待 三防老年手机超长待机 大音量按键备用机 移动黑,258.00,4000+
OPPO 【直降300元+6期免息】R17 幻色渐变机身屏下指纹解锁手机 6.4英寸水滴屏 流光蓝 全网通(8G RAM+128G ROM),3199.00,1.1万+
诺基亚（NOKIA） 105（TA-1010）移动联通2G 老人手机 新款-黑色,149.00,2.2万+
爱心东东华为（HUAWEI） 华为畅享9 plus 全面屏手机 幻夜黑 4GB+128GB,1698.00,100+
华为（HUAWEI） 荣耀畅玩7C 全面屏手机 双卡双待 幻夜黑 全网通(3G RAM + 32G ROM),728.00,5800+
Apple 苹果X iPhoneX 全网通4G手机 银色 64G 标配,6288.00,1.7万+
小米（MI） 红米Note5 手机 玫瑰金 全网通(3G RAM + 32G ROM),828.00,1400+
爱心东东魅族（MEIZU） 魅族16th 游戏手机 静夜黑 全网通8GB+128GB,3038.00,3500+
誉品（YEPEN） N105 电霸 移动联通 老人手机 直板按键机 户外功能机备用老年机 双卡双待 黑金 官方标配,69.00,4300+
HTC U11 远望蓝 6GB+128GB  移动联通电信全网通 双卡双待,2499.00,1.1万+
飞利浦 PHILIPS E259S 古铜金 双屏翻盖2.8英寸大屏大字长待机 移动联通2G 双卡双待老人手机学生备用功能机,319.00,900+
邦华（BOWAY） 老年机N91直板按键手机大字体 大音量老人手机超长待机功能机移动联通版京东自营 雅黑色,399.00,600+
康佳（KONKA）M2 水墨灰 直板 按键 超长待机 移动联通2G 老人手机 学生备用功能机,69.00,7900+
纽曼 Newman V18 黑色 移动/联通2G 老人手机 双卡双待 超长待机 三防功能机,99.00,1.4万+
爱心东东美图（meitu） 美图V6 自拍美颜手机 鹿特丹橙 全网通(6GB+128GB),2599.00,1500+
华为（HUAWEI） Mate20 手机 极光色 全网通（6+64）碎屏险套装,3999.00,200+
誉品（YEPEN） N105 电霸 移动联通 老人手机 直板按键机 户外功能机备用老年机 双卡双待 黑金 官方标配,69.00,4300+
HTC U11 远望蓝 6GB+128GB  移动联通电信全网通 双卡双待,2499.00,1.1万+
飞利浦 PHILIPS E259S 古铜金 双屏翻盖2.8英寸大屏大字长待机 移动联通2G 双卡双待老人手机学生备用功能机,319.00,900+
邦华（BOWAY） 老年机N91直板按键手机大字体 大音量老人手机超长待机功能机移动联通版京东自营 雅黑色,399.00,600+
康佳（KONKA）M2 水墨灰 直板 按键 超长待机 移动联通2G 老人手机 学生备用功能机,69.00,7900+
纽曼 Newman V18 黑色 移动/联通2G 老人手机 双卡双待 超长待机 三防功能机,99.00,1.4万+
爱心东东美图（meitu） 美图V6 自拍美颜手机 鹿特丹橙 全网通(6GB+128GB),2599.00,1500+
华为（HUAWEI） Mate20 手机 极光色 全网通（6+64）碎屏险套装,3999.00,200+
华为（HUAWEI） 华为Mate20 Pro手机 亮黑色 全网通8G+256G(UD屏幕指纹）赠蓝牙耳机,7388.00,400+
苹果 Apple iPhone XS Max 苹果xsmax手机 深空灰 全网通 256GB,9998.00,600+
华为（HUAWEI） 荣耀9i 全面屏手机 幻夜黑 全网通(4G+64G),1068.00,2000+
爱心东东【自营配送 豪礼套装】三星Galaxy A6s (SM-G6200)全面屏 性价比智能手机 撒浪黑 全网通(6G+64G),1698.00,500+
Apple 苹果 iPhone 5S 移动联通4G手机 金色 官方标配 16GB,1093.00,1300+
华为（HUAWEI） nova4手机 亮黑色 8G+128G 2000万超广角三摄,3399.00,0
华为（HUAWEI） Mate10 Pro 全面屏 手机 银钻灰色 全网通4G(6G+64G),2635.00,5500+
守护宝 （上海中兴）L610 电信老人手机男 女款直板老年手机 红色 老年电信版,238.00,1.7万+
爱心东东小米（MI） 小米8SE 手机 深灰 全网通6G+128G,1798.00,4600+
飞利浦 PHILIPS E258S 陨石黑 直板按键 2G 移动/联通 老人手机 老年功能手机,178.00,1900+
华为（HUAWEI） 华为畅享9 手机 幻夜黑 全网通4GB+64GB,1299.00,30+
爱心东东华为（HUAWEI） 荣耀10青春版手机 幻夜黑 全网通(6G+128G),1899.00,200+
华为（HUAWEI） 荣耀7A 畅玩7A 手机 2GB+32GB铂光金 全网通,568.00,6800+
天语（K-TOUCH）T5 翻盖老人手机 超长待机 移动联通2G 双卡双待 功能机 黑色,199.00,2.2万+
爱心东东OPPO K1手机 【全新系列】 屏下指纹识别 骁龙660 游戏手机 梵星蓝 4G+64G 全网通,1599.00,2200+
海语（HAIYU） H1老人机手机4800毫安超强待机电霸三防移动老人手机 黑色,68.00,3500+
爱心东东华为（HUAWEI） 畅享8 Plus 全面屏手机9 金色 全网通(4GB+64GB）,1228.00,3600+
小米（MI） 6X 手机 双卡双待 樱花粉 全网通(4G RAM + 64G ROM),1188.00,1900+
诺基亚（NOKIA） 新款105 移动2G 老人机 直板学生手机 备用功能机 蓝色 单卡,149.00,2400+
小米（MI） 小米8青春版 手机 梦幻蓝 4+64G,1425.00,3600+
华为（HUAWEI） 畅享8e青春版手机 金色 全网通（2GB+32GB）,618.00,700+
小米（MI） 红米6A 小米6A 移动联通电信全网通4G全面屏智能老人手机双卡双待 备用神机 樱花粉 全网通（2G+16G）,549.00,4900+
诺基亚（NOKIA） 新款105 移动2G 老人机 直板学生手机 备用功能机 蓝色 单卡,149.00,2400+
小米（MI） 小米8青春版 手机 梦幻蓝 4+64G,1425.00,3600+
华为（HUAWEI） 畅享8e青春版手机 金色 全网通（2GB+32GB）,618.00,700+
小米（MI） 红米6A 小米6A 移动联通电信全网通4G全面屏智能老人手机双卡双待 备用神机 樱花粉 全网通（2G+16G）,549.00,4900+
爱心东东华为（HUAWEI） 畅享7Plus 移动4G+全网通 手机 香槟金 3G+32G,799.00,300+
360手机 N6 手机 双卡双待 燧石黑 全网通6G RAM + 64G ROM),1045.00,6800+
爱心东东OPPO A5手机【领券立减100送耳机】美颜拍照手机大屏后置双摄全网通 3/4G运存+64G内存 A5 幻镜粉(4G+64G),1499.00,7000+
爱心东东索爱 Z86  移动/联通 翻盖老人手机 老年手机 幻海蓝,289.00,2400+
华为（HUAWEI） 荣耀9i 全网通 智能手机 梦幻紫 4G+64G,1098.00,500+
爱心东东华为（HUAWEI） 荣耀Magic2 手机 渐变黑 全网通(8GB+128GB),4299.00,60+
华为（HUAWEI） Mate10 移动全网通手机 香槟金（6G+128G）,2999.00,100+
爱心东东华为（HUAWEI） 荣耀Play GT游戏加速 手机 星云紫 全网通(6G+128G),1829.00,1100+
爱心东东长虹（CHANGHONG） GA518 老人手机 直板手机 移动联通 学生手机 老年机 备用机 黑金,99.00,1300+
华为（HUAWEI） 荣耀7C 畅玩7C 全网通4G智能老人机手机 极光蓝 3G+32G,745.00,2700+
爱心东东小米（MI） 红米6 手机 铂银灰 全网通 4GB+64GB,808.00,1400+
华为（HUAWEI） 畅享8plus手机9 蓝色 全网通(4G+64G),1299.00,6600+
8848 钛金手机M5尊享版智能商务加密轻奢手机双卡双待全网通4G 8核256G内存 黑色,12999.00,400+
华为（HUAWEI） 华为荣耀Note10 全网通4G全面屏手机 幻影蓝 高配版(6GB RAM+128GB ROM),2559.00,500+
爱心东东华为（HUAWEI） 华为magic2 荣耀magic2 滑盖手机 渐变黑 全网通(8GB 128GB),4299.00,200+
华为（HUAWEI） 【今日直降】荣耀9i 移动联通电信4G全面屏手机 双卡双待 梦幻紫 4GB+64GB,1199.00,700+
守护宝（上海中兴）angelcare L600 直板 按键  老人手机 双卡双待 儒雅黑 2G移动/联通版老人机,99.00,2.4万+
飞利浦（PHILIPS） E135X 移动/联通 翻盖老人手机 老年按键功能机备用手机 陨石黑 男版,298.00,2.5万+
360 N6手机 璀璨金色 全网通(6G+64G),1040.00,2600+
华为（HUAWEI） 荣耀note10 手机 幻夜黑 全网通(6G+128G ),2558.00,1000+
爱心东东华为（HUAWEI） 畅享7 全网通4G 老人手机 智能手机 金色（3GB+32GB）,758.00,800+
华为（HUAWEI） 荣耀畅玩7 移动联通电信4G 智能老人手机 金色 全网通(2G+16G),488.00,4100+
华为（HUAWEI） 畅享8e 青春版 双卡双待手机 金色 全网通(2G+32G),605.00,200+
守护宝 （上海中兴）U288+ 黑色 环保材质 直板按键 超长待机 移动联通2G 老人手机 学生备用功能机,188.00,12万+
21KE /21克 M2S（MC002CT） 移动4G 智能老人手机 黑色,499.00,200+
爱心东东纽曼（Newman） F9C 双屏翻盖电信老人手机 CDMA天翼老年手机 大屏幕超长待机老人机学生备 典雅黑,238.00,200+
360 N6手机 璀璨金色 全网通(6G+64G),1040.00,2600+
华为（HUAWEI） 荣耀note10 手机 幻夜黑 全网通(6G+128G ),2558.00,1000+
爱心东东华为（HUAWEI） 畅享7 全网通4G 老人手机 智能手机 金色（3GB+32GB）,758.00,800+
华为（HUAWEI） 荣耀畅玩7 移动联通电信4G 智能老人手机 金色 全网通(2G+16G),488.00,4100+
华为（HUAWEI） 畅享8e 青春版 双卡双待手机 金色 全网通(2G+32G),605.00,200+
守护宝 （上海中兴）U288+ 黑色 环保材质 直板按键 超长待机 移动联通2G 老人手机 学生备用功能机,188.00,12万+
21KE /21克 M2S（MC002CT） 移动4G 智能老人手机 黑色,499.00,200+
爱心东东纽曼（Newman） F9C 双屏翻盖电信老人手机 CDMA天翼老年手机 大屏幕超长待机老人机学生备 典雅黑,238.00,200+
小米（MI） 小米6X 手机 全网通 手机 曜石黑 6GB 64GB,1399.00,1400+
Apple 苹果  iPhone6s Plus 4G手机 玫瑰金 公开(32G),2678.00,5000+
小米（MI） 小米6x拍照手机 樱花粉 全网通(4G+64G),1199.00,8200+
爱心东东华为（HUAWEI） 荣耀10 手机GT游戏加速 幻影蓝 升级GT版 全网通 6GB+128GB,2239.00,3600+
华为（HUAWEI） 华为Mate20 Pro 手机 翡冷翠 全网通8GB+128GB (UD版 屏幕指纹),6688.00,200+
小米（MI） 小米8青春版 手机 灰色 全网通（4G+64G）,1358.00,1600+
OPPO 【领券减100】A5 超视野全面屏拍照手机 3G+64G版 幻镜蓝,1299.00,3900+
誉品（YEPEN） YP99电霸老人手机 移动联通超长待机老年机 三防直板按键功能机 军绿,99.00,5.4万+
酷派（Coolpad） 智能老人手机 移动4G  8712 双卡双待 白色 高配版（1GRAM + 8GROM）,218.00,1800+
诺基亚（NOKIA） 230DS  移动双卡双待2G备用直板手机老人手机 银白色（双卡）,358.00,1万+
爱心东东飞利浦（PHILIPS） E218L  双屏翻盖手机 移动联通 老人手机 超长待机 学生功能备用机 炫酷红,298.00,80+
华为（HUAWEI） 荣耀7 畅玩7 全面屏手机 金色 全网通4G(2G+16G),486.00,300+
360 N6 全面屏 智能手机 金色 全网通 6+64G,1045.00,5400+
OPPO 【直降400！+6期免息】R17 幻色渐变机身屏下指纹解锁手机 6.4英寸水滴屏 雾光渐变色 全网通(8G RAM+128G ROM),3199.00,1.1万+
华为（HUAWEI） 荣耀8X 手机 幻夜黑 全网通 6GB+128GB【1年碎屏险套装】,1899.00,2200+
爱心东东OPPO R17 新品全面屏手机 【分期免息】 全网通游戏手机 屏下指纹 双卡双待 拍照手机 6G+128G 霓光紫 双卡双待,2799.00,900+
爱心东东华为（HUAWEI） 华为荣耀8X Max   全面屏 千元手机 人脸识别 快速充电 大容量 魅海蓝 全网通（4+128G）,1799.00,60+
华为（HUAWEI） 华为Mate20 手机 极光色 6GB+128GB 【赠一年碎屏险】,4499.00,100+
飞利浦（PHILIPS）E207L 直板按键 移动联通 老人手机 老年功能机  陨石黑,198.00,3400+
爱心东东华为（HUAWEI） 荣耀畅玩7C 全面屏手机 魅焰红 全网通(3G+32G)标配,799.00,900+
华为（HUAWEI） 荣耀7C手机 畅玩7C 全网通4G全面屏 极光蓝 3GB+32GB 标配版,728.00,4300+
华为（HUAWEI） 荣耀畅玩6A 全网通4G 移动联通电信 双卡双待 智能老人手机 金色 （2GRAM+16GROM）,548.00,2100+
爱心东东华为（HUAWEI） 荣耀畅玩7C 全面屏手机 魅焰红 全网通(3G+32G)标配,799.00,900+
华为（HUAWEI） 荣耀7C手机 畅玩7C 全网通4G全面屏 极光蓝 3GB+32GB 标配版,728.00,4300+
华为（HUAWEI） 荣耀畅玩6A 全网通4G 移动联通电信 双卡双待 智能老人手机 金色 （2GRAM+16GROM）,548.00,2100+
华为（HUAWEI） 华为mate10pro手机 宝石蓝 全网通(6G+64G),2628.00,1万+
飞利浦（PHILIPS） E105 炫舞红 环保材质 超强震动 直板按键 移动联通2G 双卡双待 老人手机 学生备用功能机,99.00,42万+
华为（HUAWEI） 华为畅享8手机 蓝色 全网通(4G+64G),1018.00,3300+
小米（MI） 红米6 移动联通电信全网通4G 全面屏智能老人手机 双卡双待 超值备用神机 铂银灰 全网通（3G+32G）,729.00,1500+
Apple 苹果 iPhone X手机 深空灰色 全网通64G版,6208.00,8600+
AGM X2  战狼户外三防智能手机  防水防摔耐用 超长待机 全网通4G   双卡双待 骁龙八核 精英版 6G+128G,3299.00,3900+
小米（MI） 小米6X 手机 曜石黑 全网通 6GB+64GB,1328.00,1.8万+
守护宝（上海中兴）L580 红色 直板按键 超长待机 移动联通2G 老人手机 学生备用商务功能机,219.00,12万+
小米（MI） 小米8青春版  小米8 青春版 全面屏 游戏智能手机 深空灰 全网通 (4G+64G),1368.00,800+
酷派（Coolpad）V66 老人机 儒雅黑 双卡双待移动联通翻盖老年手机,169.00,1万+
魅族（MEIZU） 魅族 16th 全面屏 全网通4G手机 极光蓝 8G+128G,3188.00,1000+
爱心东东华为（HUAWEI） 荣耀8x 全面屏手机 幻影黑 全网通6+128G,1899.00,40+
爱心东东华为（HUAWEI） 荣耀10 全面屏 GT游戏加速 手机 幻影蓝 全网通（6G+128G）,2299.00,2400+
爱心东东OPPO R15x 全面屏手机 【分期免息】 6G+128G 屏下指纹 骁龙660 游戏手机 冰萃银 全网通,2499.00,100+
华为（HUAWEI） 荣耀10青春版 手机 幻夜黑 全网通版6GB+128GB,1899.00,10+
中兴（ZTE） Blade A3 手机 曜石黑 全网通(3G RAM + 32G ROM),515.00,200+
酷派（Coolpad） B770 移动4G智能手机 双卡双待  2GB+16GB 金色,345.00,1200+
联想 联想（LENOVO） 联想 Z5 全面屏双摄手机 舒曼黑 全网通6G+64G,1079.00,800+
小米（MI） 小米8 游戏手机 黑色 全网通4G(6GRAM+128GROM),2619.00,2900+
Apple /苹果 iPhone XR 全网通4G手机 黑色 64GB,5998.00,1200+
联想（Lenovo） 联想 Z5 全面屏双摄手机 舒曼黑 全网通 6GB+64GB,1068.00,900+
爱心东东小米（MI） 小米8 游戏手机 黑 全网通(6G+64G),2388.00,3800+
华为（HUAWEI） 华为mate20Pro手机 翡冷翠 全网通8G+256G（UD屏内指纹版）,7318.00,200+
华为（HUAWEI） 荣耀畅玩7 全面屏手机 黑色 全网通x(2+16G),465.00,200+
魅族（MEIZU） 魅蓝S6 全面屏手机 淡钴蓝 全网通(3G+32G),768.00,300+
华为（HUAWEI） nova 2s 手机 樱粉金 全网通（6G+64G）,1648.00,4800+
爱心东东华为（HUAWEI）华为nova3 手机原装壳保护套PC壳【赠品链接卖家心意】颜色款式随机 紫色,129.00,30+
小米（MI） 小米8 游戏手机 黑色 全网通4G(6GRAM+128GROM),2619.00,2900+
Apple /苹果 iPhone XR 全网通4G手机 黑色 64GB,5998.00,1200+
联想（Lenovo） 联想 Z5 全面屏双摄手机 舒曼黑 全网通 6GB+64GB,1068.00,900+
爱心东东小米（MI） 小米8 游戏手机 黑 全网通(6G+64G),2388.00,3800+
华为（HUAWEI） 华为mate20Pro手机 翡冷翠 全网通8G+256G（UD屏内指纹版）,7318.00,200+
华为（HUAWEI） 荣耀畅玩7 全面屏手机 黑色 全网通x(2+16G),465.00,200+
魅族（MEIZU） 魅蓝S6 全面屏手机 淡钴蓝 全网通(3G+32G),768.00,300+
华为（HUAWEI） nova 2s 手机 樱粉金 全网通（6G+64G）,1648.00,4800+
爱心东东华为（HUAWEI）华为nova3 手机原装壳保护套PC壳【赠品链接卖家心意】颜色款式随机 紫色,129.00,30+
爱心东东华为（HUAWEI） Mate10 Pro 手机 银钻灰 全网通(6GB+128GB),3028.00,600+
不羁（unruly） U328直板老人手机 移动2G 老年版 玫瑰红,48.00,2100+
华为（HUAWEI） 华为nova3 手机 蓝楹紫 6G+128G,2358.00,10+
爱心东东华为（HUAWEI） 畅享9 Plus 手机 幻夜黑 全网通(4 +64G),1399.00,600+
360 N7 Lite 移动联通电信全网通4G 全面屏智能手机 双卡双待 幻影黑 (4G RAM+32G ROM),878.00,100+
邦华（BOWAY） F6 老年手机超长待机 移动联通 翻盖老人手机 老年机 咖啡金,399.00,20+
中兴 ZTE A603 白色 2G+16G 自带老人模式 双卡双待全网通4G手机,449.00,500+
酷派（Coolpad） 酷玩7 刘海全面屏 高清双摄 4GB+64GB 极光蓝 移动联通电信4G手机 双卡双待,849.00,6500+
魅族（MEIZU） 魅族 16th Plus 全面屏 全网通4G手机 极光蓝 8G+128G,3398.00,1100+
爱心东东OPPO R17 Pro【优惠300仅3699起+6期免息】超闪版8+128G指纹解锁手机6.4英寸 R17 Pro 雾光渐变色(6G+128G),3999.00,100+
华为（HUAWEI） 畅享8 Plus 手机 金色 全网通4G+64G,1218.00,3800+
华为（HUAWEI） Mate10 Pro 手机 宝石蓝 全网通 （6GB+128G）,2999.00,100+
爱心东东华为（HUAWEI） 荣耀9i 手机 魅海蓝 全网通 4GB+128GB,1599.00,800+
爱心东东华为（HUAWEI） 荣耀V10 GT游戏加速 手机 幻夜黑 移动全网通 6G+64G,1678.00,1600+
爱心东东黑鲨 2代 游戏手机 Helo  双液冷 更能打 全网通4G 极夜黑(8G+128G),3499.00,100+
飞利浦（PHILIPS）E330 陨石黑 大屏幕老人机 超长待机 老年手机商务手机 移动联通2G手机 双卡双待,388.00,3500+
华为（HUAWEI） 畅享8 Plus 全网通版移动联通电信4G 智能手机 双卡双待 金色 4GB+64GB,1219.00,400+
